"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","HUR","TOT","PC_LF","Q","2008-Q2",4.8,
"LUX","HUR","TOT","PC_LF","Q","2008-Q3",5,
"LUX","HUR","TOT","PC_LF","Q","2008-Q4",5.233333,
"LUX","HUR","TOT","PC_LF","Q","2009-Q1",5.4,
"LUX","HUR","TOT","PC_LF","Q","2009-Q2",5.266667,
"LUX","HUR","TOT","PC_LF","Q","2009-Q3",5.033333,
"LUX","HUR","TOT","PC_LF","Q","2009-Q4",4.9,
"LUX","HUR","TOT","PC_LF","Q","2010-Q1",4.633333,
"LUX","HUR","TOT","PC_LF","Q","2010-Q2",4.433333,
"LUX","HUR","TOT","PC_LF","Q","2010-Q3",4.433333,
"LUX","HUR","TOT","PC_LF","Q","2010-Q4",4.733333,
"LUX","HUR","TOT","PC_LF","Q","2011-Q1",4.7,
"LUX","HUR","TOT","PC_LF","Q","2011-Q2",4.766667,
"LUX","HUR","TOT","PC_LF","Q","2011-Q3",5,
"LUX","HUR","TOT","PC_LF","Q","2011-Q4",4.833333,
"LUX","HUR","TOT","PC_LF","Q","2012-Q1",5,
"LUX","HUR","TOT","PC_LF","Q","2012-Q2",5.066667,
"LUX","HUR","TOT","PC_LF","Q","2012-Q3",5.033333,
"LUX","HUR","TOT","PC_LF","Q","2012-Q4",5.3,
"LUX","HUR","TOT","PC_LF","Q","2013-Q1",5.6,
"LUX","HUR","TOT","PC_LF","Q","2013-Q2",5.8,
"LUX","HUR","TOT","PC_LF","Q","2013-Q3",5.933333,
"LUX","HUR","TOT","PC_LF","Q","2013-Q4",6,
"LUX","HUR","TOT","PC_LF","Q","2014-Q1",5.966667,
"LUX","HUR","TOT","PC_LF","Q","2014-Q2",5.966667,
"LUX","HUR","TOT","PC_LF","Q","2014-Q3",6.033333,
"LUX","HUR","TOT","PC_LF","Q","2014-Q4",6.166667,
"LUX","HUR","TOT","PC_LF","Q","2015-Q1",6.366667,
"LUX","HUR","TOT","PC_LF","Q","2015-Q2",6.5,
"LUX","HUR","TOT","PC_LF","Q","2015-Q3",6.5,
"LUX","HUR","TOT","PC_LF","Q","2015-Q4",6.5,
"LUX","HUR","TOT","PC_LF","Q","2016-Q1",6.4,
"LUX","HUR","TOT","PC_LF","Q","2016-Q2",6.3,
"LUX","HUR","TOT","PC_LF","Q","2016-Q3",6.3,
"LUX","HUR","TOT","PC_LF","Q","2016-Q4",6.3,
"LUX","HUR","TOT","PC_LF","Q","2017-Q1",5.866667,
"LUX","HUR","TOT","PC_LF","Q","2017-Q2",5.533333,
"LUX","HUR","TOT","PC_LF","Q","2017-Q3",5.533333,
"LUX","HUR","TOT","PC_LF","Q","2017-Q4",5.466667,
"LUX","HUR","TOT","PC_LF","Q","2018-Q1",5.5,
"LUX","HUR","TOT","PC_LF","Q","2018-Q2",5.566667,
"LUX","HUR","TOT","PC_LF","Q","2018-Q3",5.633333,
"LUX","HUR","TOT","PC_LF","Q","2018-Q4",5.366667,
"LUX","HUR","TOT","PC_LF","Q","2019-Q1",5.4,
"LUX","HUR","TOT","PC_LF","Q","2019-Q2",5.7,
"LUX","HUR","TOT","PC_LF","Q","2019-Q3",5.633333,
"LUX","HUR","TOT","PC_LF","Q","2019-Q4",5.566667,
"LUX","HUR","TOT","PC_LF","Q","2020-Q1",5.966667,
"LUX","HUR","TOT","PC_LF","Q","2020-Q2",7.566667,
"LUX","HUR","TOT","PC_LF","Q","2020-Q3",6.766667,
"LUX","HUR","TOT","PC_LF","Q","2020-Q4",6.266667,
"LUX","HUR","TOT","PC_LF","Q","2021-Q1",6.2,
"LUX","HUR","TOT","PC_LF","Q","2021-Q2",5.866667,
"LUX","HUR","TOT","PC_LF","Q","2021-Q3",5.333333,
"LUX","HUR","TOT","PC_LF","Q","2021-Q4",5,
"MEX","HUR","TOT","PC_LF","Q","1987-Q1",4.466667,
"MEX","HUR","TOT","PC_LF","Q","1987-Q2",4.066667,
"MEX","HUR","TOT","PC_LF","Q","1987-Q3",3.6,
"MEX","HUR","TOT","PC_LF","Q","1987-Q4",3.4,
"MEX","HUR","TOT","PC_LF","Q","1988-Q1",3.5,
"MEX","HUR","TOT","PC_LF","Q","1988-Q2",3.733333,
"MEX","HUR","TOT","PC_LF","Q","1988-Q3",3.533333,
"MEX","HUR","TOT","PC_LF","Q","1988-Q4",3.433333,
"MEX","HUR","TOT","PC_LF","Q","1989-Q1",3.166667,
"MEX","HUR","TOT","PC_LF","Q","1989-Q2",2.966667,
"MEX","HUR","TOT","PC_LF","Q","1989-Q3",2.9,
"MEX","HUR","TOT","PC_LF","Q","1989-Q4",2.633333,
"MEX","HUR","TOT","PC_LF","Q","1990-Q1",2.5,
"MEX","HUR","TOT","PC_LF","Q","1990-Q2",2.833333,
"MEX","HUR","TOT","PC_LF","Q","1990-Q3",2.9,
"MEX","HUR","TOT","PC_LF","Q","1990-Q4",2.733333,
"MEX","HUR","TOT","PC_LF","Q","1991-Q1",2.733333,
"MEX","HUR","TOT","PC_LF","Q","1991-Q2",2.366667,
"MEX","HUR","TOT","PC_LF","Q","1991-Q3",2.833333,
"MEX","HUR","TOT","PC_LF","Q","1991-Q4",2.866667,
"MEX","HUR","TOT","PC_LF","Q","1992-Q1",2.866667,
"MEX","HUR","TOT","PC_LF","Q","1992-Q2",2.8,
"MEX","HUR","TOT","PC_LF","Q","1992-Q3",2.6,
"MEX","HUR","TOT","PC_LF","Q","1992-Q4",2.9,
"MEX","HUR","TOT","PC_LF","Q","1993-Q1",3.333333,
"MEX","HUR","TOT","PC_LF","Q","1993-Q2",3.166667,
"MEX","HUR","TOT","PC_LF","Q","1993-Q3",3.666667,
"MEX","HUR","TOT","PC_LF","Q","1993-Q4",3.5,
"MEX","HUR","TOT","PC_LF","Q","1994-Q1",3.6,
"MEX","HUR","TOT","PC_LF","Q","1994-Q2",3.433333,
"MEX","HUR","TOT","PC_LF","Q","1994-Q3",3.566667,
"MEX","HUR","TOT","PC_LF","Q","1994-Q4",4,
"MEX","HUR","TOT","PC_LF","Q","1995-Q1",5.033333,
"MEX","HUR","TOT","PC_LF","Q","1995-Q2",6.433333,
"MEX","HUR","TOT","PC_LF","Q","1995-Q3",7.033333,
"MEX","HUR","TOT","PC_LF","Q","1995-Q4",6.533333,
"MEX","HUR","TOT","PC_LF","Q","1996-Q1",6.033333,
"MEX","HUR","TOT","PC_LF","Q","1996-Q2",5.6,
"MEX","HUR","TOT","PC_LF","Q","1996-Q3",5.366667,
"MEX","HUR","TOT","PC_LF","Q","1996-Q4",4.833333,
"MEX","HUR","TOT","PC_LF","Q","1997-Q1",4.066667,
"MEX","HUR","TOT","PC_LF","Q","1997-Q2",3.866667,
"MEX","HUR","TOT","PC_LF","Q","1997-Q3",3.666667,
"MEX","HUR","TOT","PC_LF","Q","1997-Q4",3.266667,
"MEX","HUR","TOT","PC_LF","Q","1998-Q1",3.4,
"MEX","HUR","TOT","PC_LF","Q","1998-Q2",3.233333,
"MEX","HUR","TOT","PC_LF","Q","1998-Q3",3.2,
"MEX","HUR","TOT","PC_LF","Q","1998-Q4",3.066667,
"MEX","HUR","TOT","PC_LF","Q","1999-Q1",2.8,
"MEX","HUR","TOT","PC_LF","Q","1999-Q2",2.7,
"MEX","HUR","TOT","PC_LF","Q","1999-Q3",2.366667,
"MEX","HUR","TOT","PC_LF","Q","1999-Q4",2.366667,
"MEX","HUR","TOT","PC_LF","Q","2000-Q1",2.2,
"MEX","HUR","TOT","PC_LF","Q","2000-Q2",2.745935,
"MEX","HUR","TOT","PC_LF","Q","2000-Q3",2.601958,
"MEX","HUR","TOT","PC_LF","Q","2000-Q4",2.464741,
"MEX","HUR","TOT","PC_LF","Q","2001-Q1",2.805978,
"MEX","HUR","TOT","PC_LF","Q","2001-Q2",2.740413,
"MEX","HUR","TOT","PC_LF","Q","2001-Q3",2.543731,
"MEX","HUR","TOT","PC_LF","Q","2001-Q4",2.981952,
"MEX","HUR","TOT","PC_LF","Q","2002-Q1",3.139209,
"MEX","HUR","TOT","PC_LF","Q","2002-Q2",3.073558,
"MEX","HUR","TOT","PC_LF","Q","2002-Q3",2.857083,
"MEX","HUR","TOT","PC_LF","Q","2002-Q4",2.841613,
"MEX","HUR","TOT","PC_LF","Q","2003-Q1",2.998102,
"MEX","HUR","TOT","PC_LF","Q","2003-Q2",3.183627,
"MEX","HUR","TOT","PC_LF","Q","2003-Q3",3.685819,
"MEX","HUR","TOT","PC_LF","Q","2003-Q4",3.735867,
"MEX","HUR","TOT","PC_LF","Q","2004-Q1",3.914457,
"MEX","HUR","TOT","PC_LF","Q","2004-Q2",3.943343,
"MEX","HUR","TOT","PC_LF","Q","2004-Q3",3.878943,
"MEX","HUR","TOT","PC_LF","Q","2004-Q4",3.934365,"B"
"MEX","HUR","TOT","PC_LF","Q","2005-Q1",3.800951,
"MEX","HUR","TOT","PC_LF","Q","2005-Q2",3.762739,
"MEX","HUR","TOT","PC_LF","Q","2005-Q3",3.550255,
"MEX","HUR","TOT","PC_LF","Q","2005-Q4",3.265835,
"MEX","HUR","TOT","PC_LF","Q","2006-Q1",3.514047,
"MEX","HUR","TOT","PC_LF","Q","2006-Q2",3.362953,
"MEX","HUR","TOT","PC_LF","Q","2006-Q3",3.703578,
"MEX","HUR","TOT","PC_LF","Q","2006-Q4",3.810269,
"MEX","HUR","TOT","PC_LF","Q","2007-Q1",3.943094,
"MEX","HUR","TOT","PC_LF","Q","2007-Q2",3.564657,
"MEX","HUR","TOT","PC_LF","Q","2007-Q3",3.633687,
"MEX","HUR","TOT","PC_LF","Q","2007-Q4",3.740768,
"MEX","HUR","TOT","PC_LF","Q","2008-Q1",3.870015,
"MEX","HUR","TOT","PC_LF","Q","2008-Q2",3.645584,
"MEX","HUR","TOT","PC_LF","Q","2008-Q3",3.888772,
"MEX","HUR","TOT","PC_LF","Q","2008-Q4",4.493885,
"MEX","HUR","TOT","PC_LF","Q","2009-Q1",5.019485,
"MEX","HUR","TOT","PC_LF","Q","2009-Q2",5.50076,
"MEX","HUR","TOT","PC_LF","Q","2009-Q3",5.85723,
"MEX","HUR","TOT","PC_LF","Q","2009-Q4",5.552688,
"MEX","HUR","TOT","PC_LF","Q","2010-Q1",5.385993,
"MEX","HUR","TOT","PC_LF","Q","2010-Q2",5.389691,
"MEX","HUR","TOT","PC_LF","Q","2010-Q3",5.24225,
"MEX","HUR","TOT","PC_LF","Q","2010-Q4",5.506662,
"MEX","HUR","TOT","PC_LF","Q","2011-Q1",5.172315,
"MEX","HUR","TOT","PC_LF","Q","2011-Q2",5.413144,
"MEX","HUR","TOT","PC_LF","Q","2011-Q3",5.325485,
"MEX","HUR","TOT","PC_LF","Q","2011-Q4",5.026143,
"MEX","HUR","TOT","PC_LF","Q","2012-Q1",5.009765,
"MEX","HUR","TOT","PC_LF","Q","2012-Q2",4.952634,
"MEX","HUR","TOT","PC_LF","Q","2012-Q3",4.795812,
"MEX","HUR","TOT","PC_LF","Q","2012-Q4",5.057042,
"MEX","HUR","TOT","PC_LF","Q","2013-Q1",4.98637,
"MEX","HUR","TOT","PC_LF","Q","2013-Q2",5.096909,
"MEX","HUR","TOT","PC_LF","Q","2013-Q3",4.868237,
"MEX","HUR","TOT","PC_LF","Q","2013-Q4",4.765278,
"MEX","HUR","TOT","PC_LF","Q","2014-Q1",4.925989,
"MEX","HUR","TOT","PC_LF","Q","2014-Q2",4.95604,
"MEX","HUR","TOT","PC_LF","Q","2014-Q3",4.924527,
"MEX","HUR","TOT","PC_LF","Q","2014-Q4",4.509392,
"MEX","HUR","TOT","PC_LF","Q","2015-Q1",4.304408,
"MEX","HUR","TOT","PC_LF","Q","2015-Q2",4.458736,
"MEX","HUR","TOT","PC_LF","Q","2015-Q3",4.340832,
"MEX","HUR","TOT","PC_LF","Q","2015-Q4",4.309502,
"MEX","HUR","TOT","PC_LF","Q","2016-Q1",4.11192,
"MEX","HUR","TOT","PC_LF","Q","2016-Q2",3.990498,
"MEX","HUR","TOT","PC_LF","Q","2016-Q3",3.797101,
"MEX","HUR","TOT","PC_LF","Q","2016-Q4",3.641452,
"MEX","HUR","TOT","PC_LF","Q","2017-Q1",3.444061,
"MEX","HUR","TOT","PC_LF","Q","2017-Q2",3.482341,
"MEX","HUR","TOT","PC_LF","Q","2017-Q3",3.292055,
"MEX","HUR","TOT","PC_LF","Q","2017-Q4",3.456573,
"MEX","HUR","TOT","PC_LF","Q","2018-Q1",3.23062,
"MEX","HUR","TOT","PC_LF","Q","2018-Q2",3.384299,
"MEX","HUR","TOT","PC_LF","Q","2018-Q3",3.296303,
"MEX","HUR","TOT","PC_LF","Q","2018-Q4",3.403895,
"MEX","HUR","TOT","PC_LF","Q","2019-Q1",3.386752,
"MEX","HUR","TOT","PC_LF","Q","2019-Q2",3.557358,
"MEX","HUR","TOT","PC_LF","Q","2019-Q3",3.491097,
"MEX","HUR","TOT","PC_LF","Q","2019-Q4",3.432213,
"MEX","HUR","TOT","PC_LF","Q","2020-Q1",3.459309,"B"
"MEX","HUR","TOT","PC_LF","Q","2020-Q2",4.888196,"B"
"MEX","HUR","TOT","PC_LF","Q","2020-Q3",4.951472,
"MEX","HUR","TOT","PC_LF","Q","2020-Q4",4.450078,
"MEX","HUR","TOT","PC_LF","Q","2021-Q1",4.382823,
"MEX","HUR","TOT","PC_LF","Q","2021-Q2",4.314876,
"MEX","HUR","TOT","PC_LF","Q","2021-Q3",4.02964,
"MEX","HUR","TOT","PC_LF","Q","2021-Q4",3.833517,
"NLD","HUR","TOT","PC_LF","Q","1983-Q1",9.5,
"NLD","HUR","TOT","PC_LF","Q","1983-Q2",9.5,
"NLD","HUR","TOT","PC_LF","Q","1983-Q3",9.5,
"NLD","HUR","TOT","PC_LF","Q","1983-Q4",9.5,
"NLD","HUR","TOT","PC_LF","Q","1984-Q1",9.433333,
"NLD","HUR","TOT","PC_LF","Q","1984-Q2",9.366667,
"NLD","HUR","TOT","PC_LF","Q","1984-Q3",9.233334,
"NLD","HUR","TOT","PC_LF","Q","1984-Q4",9.033334,
"NLD","HUR","TOT","PC_LF","Q","1985-Q1",8.8,
"NLD","HUR","TOT","PC_LF","Q","1985-Q2",8.6,
"NLD","HUR","TOT","PC_LF","Q","1985-Q3",8.3,
"NLD","HUR","TOT","PC_LF","Q","1985-Q4",8.1,
"NLD","HUR","TOT","PC_LF","Q","1986-Q1",7.833333,
"NLD","HUR","TOT","PC_LF","Q","1986-Q2",7.633333,
"NLD","HUR","TOT","PC_LF","Q","1986-Q3",7.533333,
"NLD","HUR","TOT","PC_LF","Q","1986-Q4",7.433333,
"NLD","HUR","TOT","PC_LF","Q","1987-Q1",7.4,
"NLD","HUR","TOT","PC_LF","Q","1987-Q2",7.433333,
"NLD","HUR","TOT","PC_LF","Q","1987-Q3",7.5,
"NLD","HUR","TOT","PC_LF","Q","1987-Q4",7.5,
"NLD","HUR","TOT","PC_LF","Q","1988-Q1",7.5,
"NLD","HUR","TOT","PC_LF","Q","1988-Q2",7.4,
"NLD","HUR","TOT","PC_LF","Q","1988-Q3",7.333333,
"NLD","HUR","TOT","PC_LF","Q","1988-Q4",7.166667,
"NLD","HUR","TOT","PC_LF","Q","1989-Q1",7,
"NLD","HUR","TOT","PC_LF","Q","1989-Q2",6.8,
"NLD","HUR","TOT","PC_LF","Q","1989-Q3",6.6,
"NLD","HUR","TOT","PC_LF","Q","1989-Q4",6.433333,
"NLD","HUR","TOT","PC_LF","Q","1990-Q1",6.266667,
"NLD","HUR","TOT","PC_LF","Q","1990-Q2",6.133333,
"NLD","HUR","TOT","PC_LF","Q","1990-Q3",6,
"NLD","HUR","TOT","PC_LF","Q","1990-Q4",5.9,
"NLD","HUR","TOT","PC_LF","Q","1991-Q1",5.8,
"NLD","HUR","TOT","PC_LF","Q","1991-Q2",5.733333,
"NLD","HUR","TOT","PC_LF","Q","1991-Q3",5.7,
"NLD","HUR","TOT","PC_LF","Q","1991-Q4",5.633333,
"NLD","HUR","TOT","PC_LF","Q","1992-Q1",5.6,
"NLD","HUR","TOT","PC_LF","Q","1992-Q2",5.633333,
"NLD","HUR","TOT","PC_LF","Q","1992-Q3",5.766667,
"NLD","HUR","TOT","PC_LF","Q","1992-Q4",5.933333,
"NLD","HUR","TOT","PC_LF","Q","1993-Q1",6.2,
"NLD","HUR","TOT","PC_LF","Q","1993-Q2",6.433333,
"NLD","HUR","TOT","PC_LF","Q","1993-Q3",6.633333,
"NLD","HUR","TOT","PC_LF","Q","1993-Q4",6.733333,
"NLD","HUR","TOT","PC_LF","Q","1994-Q1",6.833333,
"NLD","HUR","TOT","PC_LF","Q","1994-Q2",7,
"NLD","HUR","TOT","PC_LF","Q","1994-Q3",7.3,
"NLD","HUR","TOT","PC_LF","Q","1994-Q4",7.666667,
"NLD","HUR","TOT","PC_LF","Q","1995-Q1",8.1,
"NLD","HUR","TOT","PC_LF","Q","1995-Q2",8.366667,
"NLD","HUR","TOT","PC_LF","Q","1995-Q3",8.4,
"NLD","HUR","TOT","PC_LF","Q","1995-Q4",8.333333,
"NLD","HUR","TOT","PC_LF","Q","1996-Q1",8.1,
"NLD","HUR","TOT","PC_LF","Q","1996-Q2",7.8,
"NLD","HUR","TOT","PC_LF","Q","1996-Q3",7.5,
"NLD","HUR","TOT","PC_LF","Q","1996-Q4",7.2,
"NLD","HUR","TOT","PC_LF","Q","1997-Q1",6.9,
"NLD","HUR","TOT","PC_LF","Q","1997-Q2",6.6,
"NLD","HUR","TOT","PC_LF","Q","1997-Q3",6.3,
"NLD","HUR","TOT","PC_LF","Q","1997-Q4",5.933333,
"NLD","HUR","TOT","PC_LF","Q","1998-Q1",5.6,
"NLD","HUR","TOT","PC_LF","Q","1998-Q2",5.3,
"NLD","HUR","TOT","PC_LF","Q","1998-Q3",5,
"NLD","HUR","TOT","PC_LF","Q","1998-Q4",4.7,
"NLD","HUR","TOT","PC_LF","Q","1999-Q1",4.5,
"NLD","HUR","TOT","PC_LF","Q","1999-Q2",4.333333,
"NLD","HUR","TOT","PC_LF","Q","1999-Q3",4.166667,
"NLD","HUR","TOT","PC_LF","Q","1999-Q4",4.033333,
"NLD","HUR","TOT","PC_LF","Q","2000-Q1",3.866667,
"NLD","HUR","TOT","PC_LF","Q","2000-Q2",3.733333,
"NLD","HUR","TOT","PC_LF","Q","2000-Q3",3.566667,
"NLD","HUR","TOT","PC_LF","Q","2000-Q4",3.366667,
"NLD","HUR","TOT","PC_LF","Q","2001-Q1",3.2,
"NLD","HUR","TOT","PC_LF","Q","2001-Q2",3.1,
"NLD","HUR","TOT","PC_LF","Q","2001-Q3",3.1,
"NLD","HUR","TOT","PC_LF","Q","2001-Q4",3.133333,
"NLD","HUR","TOT","PC_LF","Q","2002-Q1",3.3,
"NLD","HUR","TOT","PC_LF","Q","2002-Q2",3.5,
"NLD","HUR","TOT","PC_LF","Q","2002-Q3",3.8,
"NLD","HUR","TOT","PC_LF","Q","2002-Q4",4.1,"B"
"NLD","HUR","TOT","PC_LF","Q","2003-Q1",5.433333,
"NLD","HUR","TOT","PC_LF","Q","2003-Q2",5.8,
"NLD","HUR","TOT","PC_LF","Q","2003-Q3",6.1,
"NLD","HUR","TOT","PC_LF","Q","2003-Q4",6.366667,
"NLD","HUR","TOT","PC_LF","Q","2004-Q1",6.6,
"NLD","HUR","TOT","PC_LF","Q","2004-Q2",6.933333,
"NLD","HUR","TOT","PC_LF","Q","2004-Q3",6.733333,
"NLD","HUR","TOT","PC_LF","Q","2004-Q4",6.866667,
"NLD","HUR","TOT","PC_LF","Q","2005-Q1",7.1,
"NLD","HUR","TOT","PC_LF","Q","2005-Q2",7.1,
"NLD","HUR","TOT","PC_LF","Q","2005-Q3",6.933333,
"NLD","HUR","TOT","PC_LF","Q","2005-Q4",6.833333,
"NLD","HUR","TOT","PC_LF","Q","2006-Q1",6.433333,
"NLD","HUR","TOT","PC_LF","Q","2006-Q2",6.133333,
"NLD","HUR","TOT","PC_LF","Q","2006-Q3",5.933333,
"NLD","HUR","TOT","PC_LF","Q","2006-Q4",5.866667,
"NLD","HUR","TOT","PC_LF","Q","2007-Q1",5.633333,
"NLD","HUR","TOT","PC_LF","Q","2007-Q2",5.266667,
"NLD","HUR","TOT","PC_LF","Q","2007-Q3",5.233333,
"NLD","HUR","TOT","PC_LF","Q","2007-Q4",5.066667,
"NLD","HUR","TOT","PC_LF","Q","2008-Q1",4.8,
"NLD","HUR","TOT","PC_LF","Q","2008-Q2",4.8,
"NLD","HUR","TOT","PC_LF","Q","2008-Q3",4.733333,
"NLD","HUR","TOT","PC_LF","Q","2008-Q4",4.733333,
"NLD","HUR","TOT","PC_LF","Q","2009-Q1",4.9,
"NLD","HUR","TOT","PC_LF","Q","2009-Q2",5.233333,
"NLD","HUR","TOT","PC_LF","Q","2009-Q3",5.6,
"NLD","HUR","TOT","PC_LF","Q","2009-Q4",5.933333,
"NLD","HUR","TOT","PC_LF","Q","2010-Q1",6.2,
"NLD","HUR","TOT","PC_LF","Q","2010-Q2",6.133333,
"NLD","HUR","TOT","PC_LF","Q","2010-Q3",6.1,
"NLD","HUR","TOT","PC_LF","Q","2010-Q4",5.933333,
"NLD","HUR","TOT","PC_LF","Q","2011-Q1",5.8,
"NLD","HUR","TOT","PC_LF","Q","2011-Q2",5.766667,
"NLD","HUR","TOT","PC_LF","Q","2011-Q3",6.066667,
"NLD","HUR","TOT","PC_LF","Q","2011-Q4",6.5,
"NLD","HUR","TOT","PC_LF","Q","2012-Q1",6.533333,
"NLD","HUR","TOT","PC_LF","Q","2012-Q2",6.733333,
"NLD","HUR","TOT","PC_LF","Q","2012-Q3",6.833333,
"NLD","HUR","TOT","PC_LF","Q","2012-Q4",7.2,
"NLD","HUR","TOT","PC_LF","Q","2013-Q1",7.7,
"NLD","HUR","TOT","PC_LF","Q","2013-Q2",8.133333,
"NLD","HUR","TOT","PC_LF","Q","2013-Q3",8.5,
"NLD","HUR","TOT","PC_LF","Q","2013-Q4",8.466666,
"NLD","HUR","TOT","PC_LF","Q","2014-Q1",8.666667,
"NLD","HUR","TOT","PC_LF","Q","2014-Q2",8.466666,
"NLD","HUR","TOT","PC_LF","Q","2014-Q3",8.1,
"NLD","HUR","TOT","PC_LF","Q","2014-Q4",8.133333,
"NLD","HUR","TOT","PC_LF","Q","2015-Q1",8.166667,
"NLD","HUR","TOT","PC_LF","Q","2015-Q2",8,
"NLD","HUR","TOT","PC_LF","Q","2015-Q3",7.733333,
"NLD","HUR","TOT","PC_LF","Q","2015-Q4",7.733333,
"NLD","HUR","TOT","PC_LF","Q","2016-Q1",7.433333,
"NLD","HUR","TOT","PC_LF","Q","2016-Q2",7.233333,
"NLD","HUR","TOT","PC_LF","Q","2016-Q3",6.833333,
"NLD","HUR","TOT","PC_LF","Q","2016-Q4",6.533333,
"NLD","HUR","TOT","PC_LF","Q","2017-Q1",6.3,
"NLD","HUR","TOT","PC_LF","Q","2017-Q2",6.066667,
"NLD","HUR","TOT","PC_LF","Q","2017-Q3",5.766667,
"NLD","HUR","TOT","PC_LF","Q","2017-Q4",5.433333,
"NLD","HUR","TOT","PC_LF","Q","2018-Q1",5.1,
"NLD","HUR","TOT","PC_LF","Q","2018-Q2",4.9,
"NLD","HUR","TOT","PC_LF","Q","2018-Q3",4.866667,
"NLD","HUR","TOT","PC_LF","Q","2018-Q4",4.633333,
"NLD","HUR","TOT","PC_LF","Q","2019-Q1",4.466667,
"NLD","HUR","TOT","PC_LF","Q","2019-Q2",4.333333,
"NLD","HUR","TOT","PC_LF","Q","2019-Q3",4.466667,
"NLD","HUR","TOT","PC_LF","Q","2019-Q4",4.433333,
"NLD","HUR","TOT","PC_LF","Q","2020-Q1",4.066667,
"NLD","HUR","TOT","PC_LF","Q","2020-Q2",4.833333,
"NLD","HUR","TOT","PC_LF","Q","2020-Q3",5.466667,
"NLD","HUR","TOT","PC_LF","Q","2020-Q4",5.066667,
"NLD","HUR","TOT","PC_LF","Q","2021-Q1",4.666667,
"NLD","HUR","TOT","PC_LF","Q","2021-Q2",4.366667,
"NLD","HUR","TOT","PC_LF","Q","2021-Q3",4.133333,
"NLD","HUR","TOT","PC_LF","Q","2021-Q4",3.8,
"NZL","HUR","TOT","PC_LF","Q","1986-Q1",4.2,
"NZL","HUR","TOT","PC_LF","Q","1986-Q2",4.1,
"NZL","HUR","TOT","PC_LF","Q","1986-Q3",4.2,
"NZL","HUR","TOT","PC_LF","Q","1986-Q4",4.3,
"NZL","HUR","TOT","PC_LF","Q","1987-Q1",4.1,
"NZL","HUR","TOT","PC_LF","Q","1987-Q2",4.2,
"NZL","HUR","TOT","PC_LF","Q","1987-Q3",4.2,
"NZL","HUR","TOT","PC_LF","Q","1987-Q4",4.4,
"NZL","HUR","TOT","PC_LF","Q","1988-Q1",5,
"NZL","HUR","TOT","PC_LF","Q","1988-Q2",5.5,
"NZL","HUR","TOT","PC_LF","Q","1988-Q3",6.4,
"NZL","HUR","TOT","PC_LF","Q","1988-Q4",6.3,
"NZL","HUR","TOT","PC_LF","Q","1989-Q1",7.1,
"NZL","HUR","TOT","PC_LF","Q","1989-Q2",7.5,
"NZL","HUR","TOT","PC_LF","Q","1989-Q3",7.4,
"NZL","HUR","TOT","PC_LF","Q","1989-Q4",7.3,
"NZL","HUR","TOT","PC_LF","Q","1990-Q1",7.2,
"NZL","HUR","TOT","PC_LF","Q","1990-Q2",7.7,
"NZL","HUR","TOT","PC_LF","Q","1990-Q3",8.1,
"NZL","HUR","TOT","PC_LF","Q","1990-Q4",8.9,
"NZL","HUR","TOT","PC_LF","Q","1991-Q1",9.8,
"NZL","HUR","TOT","PC_LF","Q","1991-Q2",10.5,
"NZL","HUR","TOT","PC_LF","Q","1991-Q3",11.2,
"NZL","HUR","TOT","PC_LF","Q","1991-Q4",11,
"NZL","HUR","TOT","PC_LF","Q","1992-Q1",11,
"NZL","HUR","TOT","PC_LF","Q","1992-Q2",10.5,
"NZL","HUR","TOT","PC_LF","Q","1992-Q3",10.6,
"NZL","HUR","TOT","PC_LF","Q","1992-Q4",10.6,
"NZL","HUR","TOT","PC_LF","Q","1993-Q1",10.1,
"NZL","HUR","TOT","PC_LF","Q","1993-Q2",10.2,
"NZL","HUR","TOT","PC_LF","Q","1993-Q3",9.5,
"NZL","HUR","TOT","PC_LF","Q","1993-Q4",9.4,
"NZL","HUR","TOT","PC_LF","Q","1994-Q1",9.3,
"NZL","HUR","TOT","PC_LF","Q","1994-Q2",8.5,
"NZL","HUR","TOT","PC_LF","Q","1994-Q3",8,
"NZL","HUR","TOT","PC_LF","Q","1994-Q4",7.6,
"NZL","HUR","TOT","PC_LF","Q","1995-Q1",6.8,
"NZL","HUR","TOT","PC_LF","Q","1995-Q2",6.4,
"NZL","HUR","TOT","PC_LF","Q","1995-Q3",6.2,
"NZL","HUR","TOT","PC_LF","Q","1995-Q4",6.4,
"NZL","HUR","TOT","PC_LF","Q","1996-Q1",6.4,
"NZL","HUR","TOT","PC_LF","Q","1996-Q2",6.2,
"NZL","HUR","TOT","PC_LF","Q","1996-Q3",6.5,
"NZL","HUR","TOT","PC_LF","Q","1996-Q4",6.2,
"NZL","HUR","TOT","PC_LF","Q","1997-Q1",6.7,
"NZL","HUR","TOT","PC_LF","Q","1997-Q2",6.8,
"NZL","HUR","TOT","PC_LF","Q","1997-Q3",7,
"NZL","HUR","TOT","PC_LF","Q","1997-Q4",7,
"NZL","HUR","TOT","PC_LF","Q","1998-Q1",7.4,
"NZL","HUR","TOT","PC_LF","Q","1998-Q2",7.9,
"NZL","HUR","TOT","PC_LF","Q","1998-Q3",7.7,
"NZL","HUR","TOT","PC_LF","Q","1998-Q4",7.9,
